"DCCFileName","construct","instrument_type","read_pattern","expected_neg","slide.name","class","segment","area","region","pathology","nuclei","FileVersion","SoftwareVersion","Date","SampleID","Plate_ID","Well","SeqSetId","Raw","Trimmed","Stitched","Aligned","umiQ30","rtsQ30","DeduplicatedReads","roi","aoi","NTC_ID","NTC","QCFlags.LowReads","QCFlags.LowTrimmed","QCFlags.LowStitched","QCFlags.LowAligned","QCFlags.LowSaturation","QCFlags.LowNegatives","QCFlags.HighNTC","QCFlags.LowNuclei","QCFlags.LowArea","Trimmed....","Stitched....","Aligned....","Saturated....","TAP_H_WTA_v1.0"
"DSP-1001250007864-D-G12.dcc","directPCR","NextSeq","2x27",0,"normal4","normal","Geometric Segment",14750.32,"glomerulus","abnormal",19595,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-G12","1001250007864","G12","",780290,774451,768703,730074,0.9946,0.9938,127051,17,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2516884747978,98.5150392802676,93.5644439887734,82.5975175119234,2.13541461239753
"DSP-1001250007864-D-H01.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","PanCK",22152.11,"tubule","NA",18798,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H01","1001250007864","H01","",7485137,7423555,7364647,6981003,0.9944,0.9937,729971,1,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.1772762475824,98.3902766241954,93.2648660939673,89.5434653158006,17.7164478725223
"DSP-1001250007864-D-H02.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","neg",71817.92,"tubule","NA",16878,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H02","1001250007864","H02","",11365209,11264938,11163492,10486650,0.9943,0.9935,1213754,1,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.1177372980998,98.225136026975,92.2697506046743,88.4257222277849,33.4031444078938
"DSP-1001250007864-D-H03.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","PanCK",37316.7,"tubule","NA",15260,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H03","1001250007864","H03","",5764010,5716732,5675008,5412997,0.9943,0.9936,898058,2,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.1797724153844,98.4559013603377,93.9102638614437,83.4092278270245,21.0845618347832
"DSP-1001250007864-D-H04.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","neg",102112.73,"tubule","NA",14603,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H04","1001250007864","H04","",12870214,12767450,12672391,11929146,0.9945,0.9938,1471691,2,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.2015361982326,98.462939310877,92.688015910225,87.6630649000356,38.9628335297735
"DSP-1001250007864-D-H05.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","PanCK",18398.69,"tubule","NA",17662,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H05","1001250007864","H05","",3411689,3382824,3357777,3198844,0.9943,0.9937,486670,3,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1539381227304,98.4197856252431,93.7613012205978,84.786066466511,8.85192246362748
"DSP-1001250007864-D-H06.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","neg",85148.24,"tubule","NA",16323,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H06","1001250007864","H06","",9362879,9287046,9212501,8666469,0.9945,0.9938,900719,3,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.1900674995373,98.3938914515503,92.5620100398606,89.6068514178035,20.2790565415865
"DSP-1001250007864-D-H07.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","PanCK",34778.48,"tubule","NA",15824,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H07","1001250007864","H07","",13944956,13833308,13719967,12996696,0.9947,0.994,1364891,4,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.1993664232429,98.38659225601,93.1999785442134,89.498169380895,32.182648956609
"DSP-1001250007864-D-H08.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","neg",87237.5,"tubule","NA",18202,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H08","1001250007864","H08","",12560668,12469636,12377552,11713515,0.9949,0.9942,1280058,4,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.275261474947,98.5421475991564,93.255509977654,89.0719566244633,31.7204999177968
"DSP-1001250007864-D-H09.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","PanCK",23435.74,"tubule","NA",18754,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H09","1001250007864","H09","",7081335,7023806,6969863,6624048,0.9944,0.9937,714769,5,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.1875966890424,98.425833546923,93.5423617156934,89.2094833853861,15.814151595299
"DSP-1001250007864-D-H10.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","neg",78840.79,"tubule","NA",17528,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H10","1001250007864","H10","",8937231,8854957,8773292,8321872,0.9944,0.9938,1055321,5,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.0794240408466,98.1656622728002,93.1146571012879,87.3187066563869,24.0041924790277
"DSP-1001250007864-D-H11.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","PanCK",25414.45,"tubule","NA",16275,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H11","1001250007864","H11","",2213184,2191539,2172585,2081611,0.9937,0.9929,277454,6,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.0219972672855,98.1655840635031,94.0550356409589,86.671188805209,3.73019290968233
"DSP-1001250007864-D-H12.dcc","directPCR","NextSeq","2x27",0,"disease3","DKD","neg",102140.65,"tubule","NA",14251,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-H12","1001250007864","H12","",3337838,3309630,3282938,3093639,0.994,0.9933,404631,6,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1549020653489,98.355222751973,92.6839169546275,86.9205489069668,8.53038318161911
"DSP-1001250007868-B-A02.dcc","directPCR","NextSeq","2x27",0,"disease1B","DKD","Geometric Segment",17343.44,"glomerulus","normal",15535,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-A02","1001250007868","A02","",2412414,2377865,2344570,2176893,0.9886,0.9869,41756,15,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.5678660462093,97.187713220036,90.2371234788059,98.0818533570552,1.32776683424288
"DSP-1001250007868-B-A03.dcc","directPCR","NextSeq","2x27",0,"disease1B","DKD","Geometric Segment",27363.79,"glomerulus","normal",15176,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-A03","1001250007868","A03","",2485803,2444386,2409599,2277760,0.9878,0.9859,48682,16,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.3338583145969,96.9344312481721,91.630752718538,97.8627247822422,1.45122955430003
"DSP-1001250007868-B-A04.dcc","directPCR","NextSeq","2x27",0,"disease1B","DKD","Geometric Segment",21838.18,"glomerulus","normal",16669,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-A04","1001250007868","A04","",2611327,2567277,2530225,2380468,0.9875,0.9854,44677,17,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.3131181962274,96.8942227457534,91.159322444106,98.1231841805897,1.41578213863866
"DSP-1001250007868-B-A05.dcc","directPCR","NextSeq","2x27",0,"disease1B","DKD","Geometric Segment",29316.19,"glomerulus","normal",17942,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-A05","1001250007868","A05","",1761196,1729188,1702393,1610516,0.9869,0.9849,34355,18,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.1825986431947,96.6611893281611,91.4444502485811,97.8668327418045,1.2594896779348
"DSP-1001250007868-B-A06.dcc","directPCR","NextSeq","2x27",0,"disease1B","DKD","Geometric Segment",23376.82,"glomerulus","abnormal",18989,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-A06","1001250007868","A06","",1075280,1055546,1039862,987389,0.9873,0.9855,21249,19,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.1647570865263,96.7061602559333,91.8262220072911,97.8479606315242,1.21983663498579
"DSP-1001250007868-B-A07.dcc","directPCR","NextSeq","2x27",0,"disease1B","DKD","Geometric Segment",34871.38,"glomerulus","abnormal",15983,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-A07","1001250007868","A07","",3596971,3532718,3480276,1969705,0.987,0.985,39143,20,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,98.2136914642904,96.7557425400427,54.7601023194238,98.0127481018731,1.58650947412749
"DSP-1001250007868-B-A08.dcc","directPCR","NextSeq","2x27",0,"disease1B","DKD","Geometric Segment",29638.5,"glomerulus","abnormal",16789,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-A08","1001250007868","A08","",6624280,6501597,6392274,2316137,0.9871,0.9852,49662,21,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,98.147979855924,96.4976420078861,34.9643583906477,97.8558263177006,1.81618808073566
"DSP-1001250007868-B-A09.dcc","directPCR","NextSeq","2x27",0,"disease1B","DKD","Geometric Segment",24203.53,"glomerulus","abnormal",17176,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-A09","1001250007868","A09","",1274498,1246856,1225128,1160940,0.9856,0.983,24887,22,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,97.831146066922,96.1263179698987,91.0899820949111,97.8563060967836,1.18532762963257
"DSP-1001250007868-B-A10.dcc","directPCR","NextSeq","2x27",0,"disease1B","DKD","Geometric Segment",24850.07,"glomerulus","abnormal",17456,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-A10","1001250007868","A10","",1762715,1733661,1708493,1624815,0.9879,0.9861,30385,23,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.3517471627574,96.9239497025895,92.1768408392735,98.1299409471232,1.22822569236808
"DSP-1001250007868-B-A11.dcc","directPCR","NextSeq","2x27",0,"disease1B","DKD","Geometric Segment",22985.6,"glomerulus","abnormal",18743,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-A11","1001250007868","A11","",811601,796263,784340,741467,0.9872,0.9852,19827,24,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.1101551131652,96.6410834880686,91.3585616577604,97.3259767460993,1.15613883816487
"DSP-1001250007868-B-A12.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","WT1",1091.47,"glomerulus","NA",18067,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-A12","1001250007868","A12","",688598,676770,666867,637054,0.9872,0.9853,12001,1,"WT1-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.2823069483211,96.8441674242446,92.5146457003941,98.1161722554132,1.03552308226953
"DSP-1001250007868-B-B01.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","neg",5083.24,"glomerulus","NA",17901,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B01","1001250007868","B01","",1300365,1277743,1258681,1198511,0.9873,0.9852,23699,1,"neg-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.2603345983628,96.7944384845793,92.1672761109381,98.0226297464103,1.12671368642553
"DSP-1001250007868-B-B02.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","WT1",273.87,"glomerulus","NA",15682,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B02","1001250007868","B02","",267479,263343,259810,242017,0.9882,0.9861,4412,2,"WT1-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,98.4537103847405,97.1328590281854,90.48074802134,98.1769875669891,1
"DSP-1001250007868-B-B03.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","PanCK",52.76,"glomerulus","NA",19292,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B03","1001250007868","B03","",66733,64603,61758,56464,0.9867,0.9841,1293,2,"PanCK-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,96.8081758650143,92.5449178067823,84.6118112478084,97.7100453386228,1.00793500210354
"DSP-1001250007868-B-B04.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","neg",10149.05,"glomerulus","NA",16665,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B04","1001250007868","B04","",2731734,2681816,2647448,2521437,0.987,0.9855,51760,2,"neg-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.1726624920289,96.9145604952752,92.301702874438,97.9472023294653,1.56911425328877
"DSP-1001250007868-B-B05.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","WT1",1123.44,"glomerulus","NA",14451,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B05","1001250007868","B05","",686837,675014,665984,636579,0.9872,0.9853,13315,3,"WT1-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.27863088331,96.9639084673656,92.6826889058103,97.9083507310169,1.04373996010561
"DSP-1001250007868-B-B06.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","neg",10559.93,"glomerulus","NA",18844,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B06","1001250007868","B06","",3138798,3061995,2996247,2870349,0.9866,0.9845,61808,3,"neg-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,97.5531079094609,95.4584207075447,91.4473948307601,97.8466730003912,1.71449083949215
"DSP-1001250007868-B-B07.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","WT1",209.12,"glomerulus","NA",15531,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B07","1001250007868","B07","",412668,406847,402072,270739,0.989,0.9873,4603,4,"WT1-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,98.5894229744007,97.4323184739306,65.6069770372309,98.2998385899335,1
"DSP-1001250007868-B-B08.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","neg",8141.33,"glomerulus","NA",17891,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B08","1001250007868","B08","",2053068,2023116,1996612,1910073,0.9885,0.9866,35294,4,"neg-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.5411101824197,97.2501641445875,93.0350577769465,98.152217218923,1.2651984481275
"DSP-1001250007868-B-B09.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","WT1",384.82,"glomerulus","NA",15854,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B09","1001250007868","B09","",328207,322851,318484,297616,0.9873,0.9853,5943,5,"WT1-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,98.3681030569122,97.0375403327778,90.6793578442873,98.0031315520671,1.01507247216361
"DSP-1001250007868-B-B10.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","PanCK",22.7,"glomerulus","NA",14169,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B10","1001250007868","B10","",59241,54578,43518,40563,0.9883,0.9865,1519,5,"PanCK-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,92.1287621748451,73.4592596343748,68.4711601762293,96.2552079481301,1
"DSP-1001250007868-B-B11.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","neg",16508.89,"glomerulus","NA",17271,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B11","1001250007868","B11","",2821907,2764869,2717667,2600290,0.9869,0.985,59206,5,"neg-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,97.9787427438254,96.3060441042175,92.1465519593665,97.7231001157563,1.5489805540746
"DSP-1001250007868-B-B12.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","WT1",9.43,"glomerulus","NA",14329,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-B12","1001250007868","B12","",59906,55824,47132,42932,0.9869,0.9849,874,6,"WT1-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,93.1859913865055,78.6765933295496,71.6656094548125,97.9642224913817,1
"DSP-1001250007868-B-C01.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","PanCK",11634.61,"tubule","NA",19992,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C01","1001250007868","C01","",4262545,4160072,4085803,3922861,0.9844,0.9813,84706,6,"PanCK-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,97.595966728797,95.8536038915718,92.0309580309416,97.8407086052756,1.62121797816974
"DSP-1001250007868-B-C02.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","neg",74251.72,"tubule","NA",16750,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C02","1001250007868","C02","",12986143,12575002,12268658,11789782,0.983,0.9788,262426,6,"neg-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,96.8340022129742,94.4749953854659,90.7874031573501,97.7741233892196,5.45038750678948
"DSP-1001250007868-B-C03.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","PanCK",17370.78,"tubule","NA",15050,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C03","1001250007868","C03","",4316269,4241164,4183367,3991193,0.9877,0.9861,125101,7,"PanCK-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.2599555310385,96.9209055320695,92.4685880328589,96.8655737770636,2.47859397030762
"DSP-1001250007868-B-C04.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","neg",81639.25,"tubule","NA",18258,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C04","1001250007868","C04","",11800240,11605913,11453046,10963200,0.9879,0.9859,267543,7,"neg-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.3531945112981,97.0577378087225,92.9065849508146,97.5596267513135,6.74763628702983
"DSP-1001250007868-B-C05.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","PanCK",10375.91,"tubule","NA",14943,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C05","1001250007868","C05","",2950313,2894090,2847581,2719696,0.9869,0.9852,67724,8,"PanCK-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.094337787211,96.5179287756926,92.1833039409717,97.5098687500368,1.41722411385459
"DSP-1001250007868-B-C06.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","neg",73735.65,"tubule","NA",17083,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C06","1001250007868","C06","",19818750,19440505,19171764,18411502,0.9866,0.9848,435904,8,"neg-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.0914790286976,96.7354853358562,92.8994109113844,97.6324365062666,9.22460354283784
"DSP-1001250007868-B-C07.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","PanCK",6450.01,"tubule","NA",15971,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C07","1001250007868","C07","",3396592,3342391,3298772,3161068,0.9881,0.9864,64244,9,"PanCK-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.4042534399186,97.1200544545827,93.0658730869059,97.9676489085334,1.42714391196316
"DSP-1001250007868-B-C08.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","neg",68227.62,"tubule","NA",18747,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C08","1001250007868","C08","",19692313,19352971,19069231,18239133,0.9879,0.986,389191,9,"neg-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.2767793707118,96.8359125715704,92.6205723014864,97.8661759854484,9.11287934940591
"DSP-1001250007868-B-C09.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","PanCK",12227.75,"tubule","NA",16334,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C09","1001250007868","C09","",8580871,8454122,8351594,7995200,0.9885,0.9869,149651,10,"PanCK-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.5228888768984,97.3280451366767,93.1746905413215,98.1282394436662,2.57892856520286
"DSP-1001250007868-B-C10.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","neg",78998.74,"tubule","NA",15377,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C10","1001250007868","C10","",31708477,31070605,30535446,29258804,0.9864,0.9843,597104,10,"neg-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,97.9883234379248,96.3005760257738,92.2743908513802,97.9592330568262,11.4064319543943
"DSP-1001250007868-B-C11.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","PanCK",10457.45,"tubule","NA",17082,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C11","1001250007868","C11","",5799120,5702348,5622986,5410791,0.9874,0.9855,107131,11,"PanCK-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.3312640538564,96.9627460718178,93.3036564168357,98.020049194286,1.91693662656508
"DSP-1001250007868-B-C12.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","neg",46423.18,"tubule","NA",15195,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-C12","1001250007868","C12","",11433706,11223358,11081055,10615863,0.9866,0.9849,245415,11,"neg-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.1602815395113,96.9156894536207,92.8470873748197,97.6882237459168,5.18488305467609
"DSP-1001250007868-B-D01.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","Geometric Segment",23068.74,"glomerulus","normal",18978,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-D01","1001250007868","D01","",4606350,4524956,4462185,4279907,0.9875,0.9858,82495,12,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.2330044395237,96.8702986095281,92.9131959143356,98.0725048464838,1.7940803212866
"DSP-1001250007868-B-D02.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","Geometric Segment",23724.39,"glomerulus","normal",17998,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-D02","1001250007868","D02","",8415950,8289735,8179552,7845465,0.9883,0.9865,145998,13,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.5002881433469,97.1910717150173,93.2213832068869,98.1390777984479,2.97816199741156
"DSP-1001250007868-B-D03.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","Geometric Segment",15825.42,"glomerulus","normal",14388,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-D03","1001250007868","D03","",4611878,4538825,4478114,4290588,0.9878,0.9859,79516,14,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.4159815155561,97.0995763547952,93.0334236942087,98.1467342005338,2.04514234521294
"DSP-1001250007868-B-D04.dcc","directPCR","NextSeq","2x27",0,"disease2B","DKD","Geometric Segment",23053.23,"glomerulus","normal",16508,0.2,2.0.0,2020-06-15,"DSP-1001250007868-B-D04","1001250007868","D04","",6391391,6282942,6187356,5934476,0.9875,0.9856,109509,15,"Geometric Segment-aoi-001","DSP-1001250007868-B-A01.dcc",397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.3032019164529,96.8076589274541,92.8510867196202,98.1546980727532,2.51734591856102
